time,wheel1 angular velocity,wheel2 angular velocity,wheel1 centre of mass x,wheel2 centre of mass x,wheel1 centre of mass y,wheel2 centre of mass y
2.466666666666667,0.009734915117888071,0.019464653237824196,0,0,-6,-6
2.5,0.009943997861903598,0.019882611038914266,0,0,-6,-6
2.533333333333333,0.010154751907660275,0.020303903183331074,0,0,-6,-6
2.566666666666667,0.010367242970465545,0.02072866071096684,0,0,-6,-6
2.6,0.010581536733992303,0.021157014581184252,0,0,-6,-6
2.6333333333333333,0.010797698876707772,0.02158909572483906,0,0,-6,-6
2.6666666666666665,0.011015795098003248,0.022025035095666792,0,0,-6,-6
2.7,0.01123589114403812,0.022464963721058592,0,0,-6,-6
2.7333333333333334,0.011458052833311281,0.0229090127522505,0,0,-6,-6
2.7666666666666666,0.0116823460819728,0.023357313513949967,0,0,-6,-6
2.8,0.011908836928888448,0.023809997553422675,0,0,-6,-6
2.8333333333333335,0.012137591560469426,0.02426719668906222,0,0,-6,-6
2.8666666666666667,0.012368676335279391,0.024729043058464562,0,0,-6,-6
2.9,0.012602157808430643,0.02519566916602862,0,0,-6,-6
2.933333333333333,0.01283810275578108,0.02566720793010374,0,0,-6,-6
2.966666666666667,0.013076578197943355,0.02614379272970433,0,0,-6,-6
3.0,0.013317651424117354,0.02662555745081118,0,0,-6,-6
3.033333333333333,0.013561390015757022,0.027112636532278665,0,0,-6,-6
3.066666666666667,0.013807861870082233,0.027605165011366332,0,0,-6,-6
3.1,0.014057135223446275,0.028103278568912878,0,0,-6,-6
3.1333333333333333,0.014309278674569296,0.02860711357416995,0,0,-6,-6
3.1666666666666665,0.014564361207647874,0.029116807129312746,0,0,-6,-6
3.2,0.014822452215350649,0.029632497113643755,0,0,-6,-6
3.2333333333333334,0.015083621521709832,0.030154322227505522,0,0,-6,-6
3.2666666666666666,0.015347939404918173,0.030682422035917787,0,0,-6,-6
3.3,0.015615476620040813,0.03121693701195374,0,0,-6,-6
3.3333333333333335,0.01588630442165129,0.03175800857986974,0,0,-6,-6
3.3666666666666667,0.01616049458640079,0.03230577915800221,0,0,-6,-6
3.4,0.016438119435529537,0.0328603922014449,0,0,-6,-6
3.433333333333333,0.01671925185732915,0.03342199224451927,0,0,-6,-6
3.466666666666667,0.01700396532956451,0.03399072494305006,0,0,-6,-6
3.5,0.017292333941863646,0.034566737116457746,0,0,-6,-6
3.533333333333333,0.01758443241808393,0.03515017678967888,0,0,-6,-6
3.566666666666667,0.017880336138662734,0.03574119323492486,0,0,-6,-6
3.6,0.018180121162960607,0.03633993701328911,0,0,-6,-6
3.6333333333333333,0.01848386425160479,0.03694656001621204,0,0,-6,-6
3.6666666666666665,0.01879164288884087,0.0375612155068127,0,0,-6,-6
3.7,0.019103535304900124,0.038184058161095207,0,0,-6,-6
